index,cx,cy,dx,dy
a-158.4x-111.6,-158.4,-111.6,2.3900055,1.25
a-154.8x-111.6,-154.8,-111.6,2.1899994,1.4
a-151.2x-111.6,-151.2,-111.6,1.9799988,1.53
a-147.6x-111.6,-147.6,-111.6,1.7399994,1.66
a-144x-111.6,-144,-111.6,1.4799957,1.77
a-140.4x-111.6,-140.4,-111.6,1.2000031,1.87
a-136.8x-111.6,-136.8,-111.6,0.9100006,1.95
a-133.2x-111.6,-133.2,-111.6,0.6100037,2.01
a-129.6x-111.6,-129.6,-111.6,0.2999969,2.05
a-126x-111.6,-126,-111.6,-0.0100021,2.08
a-122.4x-111.6,-122.4,-111.6,-0.3200012,2.09
a-118.8x-111.6,-118.8,-111.6,-0.6300003,2.08
a-115.2x-111.6,-115.2,-111.6,-0.9500015,2.06
a-111.6x-111.6,-111.6,-111.6,-1.2600006,2.02
a-108x-111.6,-108,-111.6,-1.5599976,1.97
a-104.4x-111.6,-104.4,-111.6,-1.8600021,1.89
a-100.8x-111.6,-100.8,-111.6,-2.1499969,1.8
a-97.2x-111.6,-97.2,-111.6,-2.4299973,1.7
a-93.6x-111.6,-93.6,-111.6,-2.6900009,1.57
a-90x-111.6,-90,-111.6,-2.9300003,1.42
a-86.4x-111.6,-86.4,-111.6,-3.1500031,1.25
a-82.8x-111.6,-82.8,-111.6,-3.3399994,1.06
a-79.2x-111.6,-79.2,-111.6,-3.4999969,0.86
a-75.6x-111.6,-75.6,-111.6,-3.6300034,0.65
a-72x-111.6,-72,-111.6,-3.7099991,0.42
a-68.4x-111.6,-68.4,-111.6,-3.7399994,0.2
a-64.8x-111.6,-64.8,-111.6,-3.7299988,-0.02
a-61.2x-111.6,-61.2,-111.6,-3.6799973,-0.23
a-57.6x-111.6,-57.6,-111.6,-3.5899986,-0.43
a-54x-111.6,-54,-111.6,-3.4700012,-0.61
a-50.4x-111.6,-50.4,-111.6,-3.3200012,-0.76
a-46.8x-111.6,-46.8,-111.6,-3.1399986,-0.89
a-43.2x-111.6,-43.2,-111.6,-2.9500015,-0.99
a-39.6x-111.6,-39.6,-111.6,-2.7499985,-1.07
a-36x-111.6,-36,-111.6,-2.5499992,-1.14
a-32.4x-111.6,-32.4,-111.6,-2.3400017,-1.19
a-28.8x-111.6,-28.8,-111.6,-2.1400005,-1.22
a-25.2x-111.6,-25.2,-111.6,-1.9399994,-1.25
a-21.6x-111.6,-21.6,-111.6,-1.7400002,-1.27
a-18x-111.6,-18,-111.6,-1.5400009,-1.29
a-14.4x-111.6,-14.4,-111.6,-1.35,-1.3
a-10.8x-111.6,-10.8,-111.6,-1.1499998,-1.31
a-7.2x-111.6,-7.2,-111.6,-0.9499996,-1.32
a-3.6x-111.6,-3.6,-111.6,-0.7499999,-1.33
a0x-111.6,0,-111.6,-0.55,-1.33
a3.6x-111.6,3.6,-111.6,-0.35,-1.33
a7.2x-111.6,7.2,-111.6,-0.1400001,-1.32
a10.8x-111.6,10.8,-111.6,0.0699999,-1.3
a14.4x-111.6,14.4,-111.6,0.2800003,-1.28
a18x-111.6,18,-111.6,0.4899998,-1.24
a21.6x-111.6,21.6,-111.6,0.6900009,-1.2
a25.2x-111.6,25.2,-111.6,0.8900002,-1.15
a28.8x-111.6,28.8,-111.6,1.0799992,-1.08
a32.4x-111.6,32.4,-111.6,1.2599998,-1
a36x-111.6,36,-111.6,1.4300003,-0.9
a39.6x-111.6,39.6,-111.6,1.5800003,-0.8
a43.2x-111.6,43.2,-111.6,1.7099998,-0.69
a46.8x-111.6,46.8,-111.6,1.8300011,-0.57
a50.4x-111.6,50.4,-111.6,1.9199997,-0.44
a54x-111.6,54,-111.6,1.9900017,-0.31
a57.6x-111.6,57.6,-111.6,2.0399994,-0.16
a61.2x-111.6,61.2,-111.6,2.0700005,-0.01
a64.8x-111.6,64.8,-111.6,2.0799973,0.14
a68.4x-111.6,68.4,-111.6,2.0700012,0.3
a72x-111.6,72,-111.6,2.0299988,0.46
a75.6x-111.6,75.6,-111.6,1.9699997,0.63
a79.2x-111.6,79.2,-111.6,1.8800018,0.8
a82.8x-111.6,82.8,-111.6,1.7599976,0.97
a86.4x-111.6,86.4,-111.6,1.6199966,1.14
a90x-111.6,90,-111.6,1.4599991,1.31
a93.6x-111.6,93.6,-111.6,1.2600006,1.48
a97.2x-111.6,97.2,-111.6,1.05,1.65
a100.8x-111.6,100.8,-111.6,0.7999985,1.81
a104.4x-111.6,104.4,-111.6,0.5300003,1.96
a108x-111.6,108,-111.6,0.2300034,2.1
a111.6x-111.6,111.6,-111.6,-0.0899979,2.22
a115.2x-111.6,115.2,-111.6,-0.4300034,2.34
a118.8x-111.6,118.8,-111.6,-0.7899979,2.43
a122.4x-111.6,122.4,-111.6,-1.1600021,2.51
a126x-111.6,126,-111.6,-1.5599976,2.55
a129.6x-111.6,129.6,-111.6,-1.9600006,2.58
a133.2x-111.6,133.2,-111.6,-2.3699982,2.57
a136.8x-111.6,136.8,-111.6,-2.7799957,2.53
a140.4x-111.6,140.4,-111.6,-3.1899933,2.46
a144x-111.6,144,-111.6,-3.5899963,2.35
a147.6x-111.6,147.6,-111.6,-3.9699951,2.21
a151.2x-111.6,151.2,-111.6,-4.3300049,2.02
a154.8x-111.6,154.8,-111.6,-4.6500061,1.8
a158.4x-111.6,158.4,-111.6,-4.9299988,1.56
a162x-111.6,162,-111.6,-5.1600037,1.29
a165.6x-111.6,165.6,-111.6,-5.35,1
a169.2x-111.6,169.2,-111.6,-5.4799988,0.69
a172.8x-111.6,172.8,-111.6,-5.5599945,0.38
a176.4x-111.6,176.4,-111.6,-5.5600037,0.08
a-180x-108,-180,-108,3.3500061,0.22
a-176.4x-108,-176.4,-108,3.3100037,0.47
a-172.8x-108,-172.8,-108,3.2199982,0.7
a-169.2x-108,-169.2,-108,3.0899994,0.91
a-165.6x-108,-165.6,-108,2.9399963,1.1
a-162x-108,-162,-108,2.7700043,1.28
a-158.4x-108,-158.4,-108,2.5799927,1.46
a-154.8x-108,-154.8,-108,2.3700073,1.62
a-151.2x-108,-151.2,-108,2.1400024,1.78
a-147.6x-108,-147.6,-108,1.8899933,1.93
a-144x-108,-144,-108,1.6100006,2.07
a-140.4x-108,-140.4,-108,1.3100037,2.18
a-136.8x-108,-136.8,-108,0.9999969,2.27
a-133.2x-108,-133.2,-108,0.6799957,2.34
a-129.6x-108,-129.6,-108,0.35,2.4
a-126x-108,-126,-108,0.0100021,2.43
a-122.4x-108,-122.4,-108,-0.3200012,2.44
a-118.8x-108,-118.8,-108,-0.6599991,2.43
a-115.2x-108,-115.2,-108,-0.9900024,2.4
a-111.6x-108,-111.6,-108,-1.3199982,2.36
a-108x-108,-108,-108,-1.6500015,2.3
a-104.4x-108,-104.4,-108,-1.9700027,2.22
a-100.8x-108,-100.8,-108,-2.2899963,2.12
a-97.2x-108,-97.2,-108,-2.5900009,2
a-93.6x-108,-93.6,-108,-2.8800034,1.85
a-90x-108,-90,-108,-3.1500015,1.68
a-86.4x-108,-86.4,-108,-3.4000031,1.49
a-82.8x-108,-82.8,-108,-3.6100037,1.27
a-79.2x-108,-79.2,-108,-3.7899979,1.03
a-75.6x-108,-75.6,-108,-3.9299988,0.77
a-72x-108,-72,-108,-4.0199966,0.5
a-68.4x-108,-68.4,-108,-4.0499969,0.22
a-64.8x-108,-64.8,-108,-4.0300018,-0.05
a-61.2x-108,-61.2,-108,-3.9600037,-0.3
a-57.6x-108,-57.6,-108,-3.8399986,-0.54
a-54x-108,-54,-108,-3.6899986,-0.75
a-50.4x-108,-50.4,-108,-3.5000015,-0.94
a-46.8x-108,-46.8,-108,-3.2800018,-1.08
a-43.2x-108,-43.2,-108,-3.05,-1.2
a-39.6x-108,-39.6,-108,-2.8199982,-1.29
a-36x-108,-36,-108,-2.5900002,-1.35
a-32.4x-108,-32.4,-108,-2.3700005,-1.4
a-28.8x-108,-28.8,-108,-2.1500008,-1.43
a-25.2x-108,-25.2,-108,-1.9399994,-1.45
a-21.6x-108,-21.6,-108,-1.7299999,-1.47
a-18x-108,-18,-108,-1.5300007,-1.49
a-14.4x-108,-14.4,-108,-1.3299995,-1.5
a-10.8x-108,-10.8,-108,-1.1300003,-1.51
a-7.2x-108,-7.2,-108,-0.9300001,-1.52
a-3.6x-108,-3.6,-108,-0.7299999,-1.53
a0x-108,0,-108,-0.53,-1.53
a3.6x-108,3.6,-108,-0.31,-1.54
a7.2x-108,7.2,-108,-0.1000001,-1.53
a10.8x-108,10.8,-108,0.1200001,-1.51
a14.4x-108,14.4,-108,0.35,-1.49
a18x-108,18,-108,0.5699997,-1.45
a21.6x-108,21.6,-108,0.7899994,-1.41
a25.2x-108,25.2,-108,1.0099991,-1.34
a28.8x-108,28.8,-108,1.2200005,-1.27
a32.4x-108,32.4,-108,1.4199997,-1.17
a36x-108,36,-108,1.5999985,-1.07
a39.6x-108,39.6,-108,1.7699989,-0.95
a43.2x-108,43.2,-108,1.9100006,-0.82
a46.8x-108,46.8,-108,2.0400002,-0.67
a50.4x-108,50.4,-108,2.1400009,-0.52
a54x-108,54,-108,2.2200012,-0.37
a57.6x-108,57.6,-108,2.2800011,-0.2
a61.2x-108,61.2,-108,2.3200005,-0.03
a64.8x-108,64.8,-108,2.3299973,0.15
a68.4x-108,68.4,-108,2.3200012,0.33
a72x-108,72,-108,2.2900009,0.52
a75.6x-108,75.6,-108,2.2300018,0.71
a79.2x-108,79.2,-108,2.1499985,0.91
a82.8x-108,82.8,-108,2.0399963,1.11
a86.4x-108,86.4,-108,1.9000031,1.31
a90x-108,90,-108,1.7300034,1.51
a93.6x-108,93.6,-108,1.5299973,1.71
a97.2x-108,97.2,-108,1.3100021,1.91
a100.8x-108,100.8,-108,1.0499985,2.1
a104.4x-108,104.4,-108,0.7600037,2.28
a108x-108,108,-108,0.4499969,2.44
a111.6x-108,111.6,-108,0.1099991,2.6
a115.2x-108,115.2,-108,-0.2500031,2.74
a118.8x-108,118.8,-108,-0.6399963,2.86
a122.4x-108,122.4,-108,-1.0500015,2.95
a126x-108,126,-108,-1.4800034,3.02
a129.6x-108,129.6,-108,-1.9199997,3.05
a133.2x-108,133.2,-108,-2.3799927,3.05
a136.8x-108,136.8,-108,-2.8399933,3.02
a140.4x-108,140.4,-108,-3.2999939,2.94
a144x-108,144,-108,-3.75,2.82
a147.6x-108,147.6,-108,-4.1899963,2.65
a151.2x-108,151.2,-108,-4.5899994,2.43
a154.8x-108,154.8,-108,-4.9499939,2.17
a158.4x-108,158.4,-108,-5.2699951,1.87
a162x-108,162,-108,-5.5299988,1.55
a165.6x-108,165.6,-108,-5.7399994,1.2
a169.2x-108,169.2,-108,-5.8900024,0.83
a172.8x-108,172.8,-108,-5.9600037,0.46
a176.4x-108,176.4,-108,-5.9500031,0.08
a-180x-104.4,-180,-104.4,3.6699982,0.25
a-176.4x-104.4,-176.4,-104.4,3.6100067,0.55
a-172.8x-104.4,-172.8,-104.4,3.4999969,0.82
a-169.2x-104.4,-169.2,-104.4,3.3499939,1.05
a-165.6x-104.4,-165.6,-104.4,3.1800018,1.26
a-162x-104.4,-162,-104.4,3,1.47
a-158.4x-104.4,-158.4,-104.4,2.8100037,1.66
a-154.8x-104.4,-154.8,-104.4,2.5899933,1.86
a-151.2x-104.4,-151.2,-104.4,2.3499939,2.04
a-147.6x-104.4,-147.6,-104.4,2.0799957,2.22
a-144x-104.4,-144,-104.4,1.7799988,2.38
a-140.4x-104.4,-140.4,-104.4,1.4599976,2.51
a-136.8x-104.4,-136.8,-104.4,1.1099976,2.62
a-133.2x-104.4,-133.2,-104.4,0.7599976,2.7
a-129.6x-104.4,-129.6,-104.4,0.4000031,2.76
a-126x-104.4,-126,-104.4,0.0400009,2.79
a-122.4x-104.4,-122.4,-104.4,-0.3200012,2.8
a-118.8x-104.4,-118.8,-104.4,-0.6800034,2.79
a-115.2x-104.4,-115.2,-104.4,-1.0399979,2.76
a-111.6x-104.4,-111.6,-104.4,-1.4,2.72
a-108x-104.4,-108,-104.4,-1.75,2.65
a-104.4x-104.4,-104.4,-104.4,-2.1,2.57
a-100.8x-104.4,-100.8,-104.4,-2.4399979,2.46
a-97.2x-104.4,-97.2,-104.4,-2.7800034,2.33
a-93.6x-104.4,-93.6,-104.4,-3.0999969,2.16
a-90x-104.4,-90,-104.4,-3.4100037,1.97
a-86.4x-104.4,-86.4,-104.4,-3.6899963,1.75
a-82.8x-104.4,-82.8,-104.4,-3.9399979,1.5
a-79.2x-104.4,-79.2,-104.4,-4.1499985,1.21
a-75.6x-104.4,-75.6,-104.4,-4.3199982,0.9
a-72x-104.4,-72,-104.4,-4.4100037,0.57
a-68.4x-104.4,-68.4,-104.4,-4.4399963,0.23
a-64.8x-104.4,-64.8,-104.4,-4.3999969,-0.09
a-61.2x-104.4,-61.2,-104.4,-4.3,-0.41
a-57.6x-104.4,-57.6,-104.4,-4.1400017,-0.69
a-54x-104.4,-54,-104.4,-3.9399986,-0.94
a-50.4x-104.4,-50.4,-104.4,-3.6999985,-1.16
a-46.8x-104.4,-46.8,-104.4,-3.4299995,-1.33
a-43.2x-104.4,-43.2,-104.4,-3.1499985,-1.45
a-39.6x-104.4,-39.6,-104.4,-2.8700012,-1.54
a-36x-104.4,-36,-104.4,-2.6100006,-1.59
a-32.4x-104.4,-32.4,-104.4,-2.3599983,-1.63
a-28.8x-104.4,-28.8,-104.4,-2.1200001,-1.65
a-25.2x-104.4,-25.2,-104.4,-1.9000004,-1.67
a-21.6x-104.4,-21.6,-104.4,-1.6900009,-1.68
a-18x-104.4,-18,-104.4,-1.4899998,-1.69
a-14.4x-104.4,-14.4,-104.4,-1.2899996,-1.7
a-10.8x-104.4,-10.8,-104.4,-1.0900003,-1.72
a-7.2x-104.4,-7.2,-104.4,-0.9000004,-1.73
a-3.6x-104.4,-3.6,-104.4,-0.69,-1.74
a0x-104.4,0,-104.4,-0.49,-1.75
a3.6x-104.4,3.6,-104.4,-0.2700001,-1.75
a7.2x-104.4,7.2,-104.4,-0.0499999,-1.75
a10.8x-104.4,10.8,-104.4,0.1899998,-1.74
a14.4x-104.4,14.4,-104.4,0.4199997,-1.72
a18x-104.4,18,-104.4,0.6700001,-1.68
a21.6x-104.4,21.6,-104.4,0.9100002,-1.63
a25.2x-104.4,25.2,-104.4,1.1500004,-1.56
a28.8x-104.4,28.8,-104.4,1.3800003,-1.47
a32.4x-104.4,32.4,-104.4,1.6,-1.37
a36x-104.4,36,-104.4,1.8100014,-1.24
a39.6x-104.4,39.6,-104.4,1.9900002,-1.1
a43.2x-104.4,43.2,-104.4,2.1499985,-0.95
a46.8x-104.4,46.8,-104.4,2.2900002,-0.79
a50.4x-104.4,50.4,-104.4,2.4100014,-0.62
a54x-104.4,54,-104.4,2.5,-0.44
a57.6x-104.4,57.6,-104.4,2.5599998,-0.25
a61.2x-104.4,61.2,-104.4,2.5999992,-0.06
a64.8x-104.4,64.8,-104.4,2.6199982,0.14
a68.4x-104.4,68.4,-104.4,2.6199966,0.35
a72x-104.4,72,-104.4,2.5999985,0.56
a75.6x-104.4,75.6,-104.4,2.5500015,0.79
a79.2x-104.4,79.2,-104.4,2.4699982,1.01
a82.8x-104.4,82.8,-104.4,2.3600037,1.24
a86.4x-104.4,86.4,-104.4,2.2200027,1.48
a90x-104.4,90,-104.4,2.0500031,1.71
a93.6x-104.4,93.6,-104.4,1.8499969,1.94
a97.2x-104.4,97.2,-104.4,1.6199997,2.17
a100.8x-104.4,100.8,-104.4,1.3500015,2.4
a104.4x-104.4,104.4,-104.4,1.0499969,2.61
a108x-104.4,108,-104.4,0.7200012,2.81
a111.6x-104.4,111.6,-104.4,0.3499969,3
a115.2x-104.4,115.2,-104.4,-0.0399963,3.17
a118.8x-104.4,118.8,-104.4,-0.4600037,3.31
a122.4x-104.4,122.4,-104.4,-0.9100021,3.44
a126x-104.4,126,-104.4,-1.3799973,3.53
a129.6x-104.4,129.6,-104.4,-1.8799988,3.58
a133.2x-104.4,133.2,-104.4,-2.3900024,3.6
a136.8x-104.4,136.8,-104.4,-2.9100006,3.57
a140.4x-104.4,140.4,-104.4,-3.4399933,3.49
a144x-104.4,144,-104.4,-3.9600067,3.35
a147.6x-104.4,147.6,-104.4,-4.4699951,3.16
a151.2x-104.4,151.2,-104.4,-4.9299957,2.9
a154.8x-104.4,154.8,-104.4,-5.3500031,2.59
a158.4x-104.4,158.4,-104.4,-5.7099976,2.23
a162x-104.4,162,-104.4,-6,1.84
a165.6x-104.4,165.6,-104.4,-6.2300049,1.43
a169.2x-104.4,169.2,-104.4,-6.3900024,0.99
a172.8x-104.4,172.8,-104.4,-6.4699982,0.54
a176.4x-104.4,176.4,-104.4,-6.4500031,0.07
a-180x-100.8,-180,-100.8,4.1100006,0.23
a-176.4x-100.8,-176.4,-100.8,4.0100006,0.59
a-172.8x-100.8,-172.8,-100.8,3.8399933,0.88
a-169.2x-100.8,-169.2,-100.8,3.6499969,1.12
a-165.6x-100.8,-165.6,-100.8,3.4699951,1.33
a-162x-100.8,-162,-100.8,3.2899933,1.55
a-158.4x-100.8,-158.4,-100.8,3.0900024,1.76
a-154.8x-100.8,-154.8,-100.8,2.8800018,1.99
a-151.2x-100.8,-151.2,-100.8,2.6299927,2.21
a-147.6x-100.8,-147.6,-100.8,2.35,2.43
a-144x-100.8,-144,-100.8,2.0200043,2.62
a-140.4x-100.8,-140.4,-100.8,1.6599945,2.78
a-136.8x-100.8,-136.8,-100.8,1.2700012,2.91
a-133.2x-100.8,-133.2,-100.8,0.8799927,3
a-129.6x-100.8,-129.6,-100.8,0.4800049,3.06
a-126x-100.8,-126,-100.8,0.0800018,3.09
a-122.4x-100.8,-122.4,-100.8,-0.3099991,3.1
a-118.8x-100.8,-118.8,-100.8,-0.7,3.08
a-115.2x-100.8,-115.2,-100.8,-1.0799988,3.05
a-111.6x-100.8,-111.6,-100.8,-1.4699997,3
a-108x-100.8,-108,-100.8,-1.8499985,2.94
a-104.4x-100.8,-104.4,-100.8,-2.2299973,2.85
a-100.8x-100.8,-100.8,-100.8,-2.6100037,2.74
a-97.2x-100.8,-97.2,-100.8,-2.9900024,2.6
a-93.6x-100.8,-93.6,-100.8,-3.3599991,2.43
a-90x-100.8,-90,-100.8,-3.7099991,2.22
a-86.4x-100.8,-86.4,-100.8,-4.0499969,1.98
a-82.8x-100.8,-82.8,-100.8,-4.3600037,1.69
a-79.2x-100.8,-79.2,-100.8,-4.6199997,1.35
a-75.6x-100.8,-75.6,-100.8,-4.8199982,0.98
a-72x-100.8,-72,-100.8,-4.9300003,0.57
a-68.4x-100.8,-68.4,-100.8,-4.9499985,0.15
a-64.8x-100.8,-64.8,-100.8,-4.8699982,-0.26
a-61.2x-100.8,-61.2,-100.8,-4.7199982,-0.65
a-57.6x-100.8,-57.6,-100.8,-4.4999985,-0.99
a-54x-100.8,-54,-100.8,-4.2299995,-1.29
a-50.4x-100.8,-50.4,-100.8,-3.9100014,-1.55
a-46.8x-100.8,-46.8,-100.8,-3.5499985,-1.73
a-43.2x-100.8,-43.2,-100.8,-3.1899994,-1.86
a-39.6x-100.8,-39.6,-100.8,-2.8500008,-1.93
a-36x-100.8,-36,-100.8,-2.5299988,-1.97
a-32.4x-100.8,-32.4,-100.8,-2.2500015,-1.98
a-28.8x-100.8,-28.8,-100.8,-1.9999992,-1.98
a-25.2x-100.8,-25.2,-100.8,-1.7699993,-1.98
a-21.6x-100.8,-21.6,-100.8,-1.5700001,-1.98
a-18x-100.8,-18,-100.8,-1.3799992,-1.99
a-14.4x-100.8,-14.4,-100.8,-1.1900002,-1.99
a-10.8x-100.8,-10.8,-100.8,-1.0000002,-2
a-7.2x-100.8,-7.2,-100.8,-0.8200005,-2.02
a-3.6x-100.8,-3.6,-100.8,-0.63,-2.03
a0x-100.8,0,-100.8,-0.43,-2.05
a3.6x-100.8,3.6,-100.8,-0.2099999,-2.07
a7.2x-100.8,7.2,-100.8,0.0199998,-2.07
a10.8x-100.8,10.8,-100.8,0.2600004,-2.07
a14.4x-100.8,14.4,-100.8,0.5200001,-2.06
a18x-100.8,18,-100.8,0.7800007,-2.03
a21.6x-100.8,21.6,-100.8,1.0499996,-1.97
a25.2x-100.8,25.2,-100.8,1.3300007,-1.9
a28.8x-100.8,28.8,-100.8,1.5899994,-1.8
a32.4x-100.8,32.4,-100.8,1.8400017,-1.68
a36x-100.8,36,-100.8,2.0800018,-1.54
a39.6x-100.8,39.6,-100.8,2.2800011,-1.38
a43.2x-100.8,43.2,-100.8,2.4599998,-1.2
a46.8x-100.8,46.8,-100.8,2.6099998,-1.01
a50.4x-100.8,50.4,-100.8,2.7300011,-0.81
a54x-100.8,54,-100.8,2.8199997,-0.61
a57.6x-100.8,57.6,-100.8,2.8900017,-0.4
a61.2x-100.8,61.2,-100.8,2.9299973,-0.19
a64.8x-100.8,64.8,-100.8,2.9600021,0.04
a68.4x-100.8,68.4,-100.8,2.9700027,0.27
a72x-100.8,72,-100.8,2.9499969,0.5
a75.6x-100.8,75.6,-100.8,2.9100021,0.75
a79.2x-100.8,79.2,-100.8,2.8400009,1.01
a82.8x-100.8,82.8,-100.8,2.7400009,1.28
a86.4x-100.8,86.4,-100.8,2.6,1.55
a90x-100.8,90,-100.8,2.4300003,1.82
a93.6x-100.8,93.6,-100.8,2.2300018,2.09
a97.2x-100.8,97.2,-100.8,1.9900024,2.35
a100.8x-100.8,100.8,-100.8,1.7100021,2.61
a104.4x-100.8,104.4,-100.8,1.3900009,2.87
a108x-100.8,108,-100.8,1.0400009,3.1
a111.6x-100.8,111.6,-100.8,0.65,3.33
a115.2x-100.8,115.2,-100.8,0.2300003,3.54
a118.8x-100.8,118.8,-100.8,-0.2300003,3.72
a122.4x-100.8,122.4,-100.8,-0.7199997,3.88
a126x-100.8,126,-100.8,-1.25,4
a129.6x-100.8,129.6,-100.8,-1.8099991,4.09
a133.2x-100.8,133.2,-100.8,-2.3999969,4.13
a136.8x-100.8,136.8,-100.8,-3.0100067,4.12
a140.4x-100.8,140.4,-100.8,-3.6299957,4.05
a144x-100.8,144,-100.8,-4.25,3.91
a147.6x-100.8,147.6,-100.8,-4.85,3.7
a151.2x-100.8,151.2,-100.8,-5.4100067,3.39
a154.8x-100.8,154.8,-100.8,-5.9100006,3.01
a158.4x-100.8,158.4,-100.8,-6.3199982,2.57
a162x-100.8,162,-100.8,-6.6399994,2.09
a165.6x-100.8,165.6,-100.8,-6.8899933,1.6
a169.2x-100.8,169.2,-100.8,-7.0600006,1.09
a172.8x-100.8,172.8,-100.8,-7.1600006,0.57
a176.4x-100.8,176.4,-100.8,-7.1299957,0
a-180x-97.2,-180,-97.2,4.6199951,-0.06
a-176.4x-97.2,-176.4,-97.2,4.4399933,0.29
a-172.8x-97.2,-172.8,-97.2,4.1699951,0.55
a-169.2x-97.2,-169.2,-97.2,3.9299957,0.74
a-165.6x-97.2,-165.6,-97.2,3.7499939,0.93
a-162x-97.2,-162,-97.2,3.5899963,1.14
a-158.4x-97.2,-158.4,-97.2,3.4299988,1.38
a-154.8x-97.2,-154.8,-97.2,3.2299927,1.63
a-151.2x-97.2,-151.2,-97.2,3.0000031,1.9
a-147.6x-97.2,-147.6,-97.2,2.7100006,2.17
a-144x-97.2,-144,-97.2,2.3500061,2.41
a-140.4x-97.2,-140.4,-97.2,1.9299988,2.61
a-136.8x-97.2,-136.8,-97.2,1.4799927,2.76
a-133.2x-97.2,-133.2,-97.2,1.0200073,2.85
a-129.6x-97.2,-129.6,-97.2,0.5700012,2.9
a-126x-97.2,-126,-97.2,0.1299973,2.92
a-122.4x-97.2,-122.4,-97.2,-0.2900024,2.92
a-118.8x-97.2,-118.8,-97.2,-0.7,2.9
a-115.2x-97.2,-115.2,-97.2,-1.1099976,2.87
a-111.6x-97.2,-111.6,-97.2,-1.5200027,2.82
a-108x-97.2,-108,-97.2,-1.9300003,2.76
a-104.4x-97.2,-104.4,-97.2,-2.35,2.68
a-100.8x-97.2,-100.8,-97.2,-2.7699997,2.57
a-97.2x-97.2,-97.2,-97.2,-3.1899994,2.43
a-93.6x-97.2,-93.6,-97.2,-3.6099991,2.26
a-90x-97.2,-90,-97.2,-4.0299988,2.05
a-86.4x-97.2,-86.4,-97.2,-4.4499985,1.79
a-82.8x-97.2,-82.8,-97.2,-4.8399994,1.48
a-79.2x-97.2,-79.2,-97.2,-5.1799973,1.09
a-75.6x-97.2,-75.6,-97.2,-5.4500031,0.64
a-72x-97.2,-72,-97.2,-5.5800018,0.13
a-68.4x-97.2,-68.4,-97.2,-5.5599991,-0.39
a-64.8x-97.2,-64.8,-97.2,-5.4300034,-0.89
a-61.2x-97.2,-61.2,-97.2,-5.2000015,-1.35
a-57.6x-97.2,-57.6,-97.2,-4.8900017,-1.76
a-54x-97.2,-54,-97.2,-4.5200005,-2.12
a-50.4x-97.2,-50.4,-97.2,-4.0900017,-2.41
a-46.8x-97.2,-46.8,-97.2,-3.6099998,-2.62
a-43.2x-97.2,-43.2,-97.2,-3.1199997,-2.75
a-39.6x-97.2,-39.6,-97.2,-2.6700005,-2.8
a-36x-97.2,-36,-97.2,-2.2799988,-2.8
a-32.4x-97.2,-32.4,-97.2,-1.9699989,-2.77
a-28.8x-97.2,-28.8,-97.2,-1.7200005,-2.73
a-25.2x-97.2,-25.2,-97.2,-1.5099991,-2.71
a-21.6x-97.2,-21.6,-97.2,-1.3300003,-2.7
a-18x-97.2,-18,-97.2,-1.1599998,-2.69
a-14.4x-97.2,-14.4,-97.2,-0.9900003,-2.7
a-10.8x-97.2,-10.8,-97.2,-0.8300001,-2.7
a-7.2x-97.2,-7.2,-97.2,-0.6699999,-2.72
a-3.6x-97.2,-3.6,-97.2,-0.5100001,-2.74
a0x-97.2,0,-97.2,-0.34,-2.77
a3.6x-97.2,3.6,-97.2,-0.14,-2.8
a7.2x-97.2,7.2,-97.2,0.0800002,-2.82
a10.8x-97.2,10.8,-97.2,0.3300001,-2.84
a14.4x-97.2,14.4,-97.2,0.6100002,-2.83
a18x-97.2,18,-97.2,0.8999996,-2.81
a21.6x-97.2,21.6,-97.2,1.2099995,-2.76
a25.2x-97.2,25.2,-97.2,1.5199993,-2.69
a28.8x-97.2,28.8,-97.2,1.8399994,-2.58
a32.4x-97.2,32.4,-97.2,2.1400009,-2.44
a36x-97.2,36,-97.2,2.4099998,-2.27
a39.6x-97.2,39.6,-97.2,2.65,-2.08
a43.2x-97.2,43.2,-97.2,2.8400009,-1.87
a46.8x-97.2,46.8,-97.2,2.9900009,-1.66
a50.4x-97.2,50.4,-97.2,3.1,-1.43
a54x-97.2,54,-97.2,3.1699982,-1.21
a57.6x-97.2,57.6,-97.2,3.2199997,-0.98
a61.2x-97.2,61.2,-97.2,3.2599991,-0.75
a64.8x-97.2,64.8,-97.2,3.2800018,-0.52
a68.4x-97.2,68.4,-97.2,3.2999969,-0.27
a72x-97.2,72,-97.2,3.3000031,-0.01
a75.6x-97.2,75.6,-97.2,3.2799973,0.26
a79.2x-97.2,79.2,-97.2,3.2199982,0.55
a82.8x-97.2,82.8,-97.2,3.1300003,0.85
a86.4x-97.2,86.4,-97.2,3.0000015,1.15
a90x-97.2,90,-97.2,2.8300018,1.46
a93.6x-97.2,93.6,-97.2,2.6200012,1.77
a97.2x-97.2,97.2,-97.2,2.3699997,2.07
a100.8x-97.2,100.8,-97.2,2.0799973,2.37
a104.4x-97.2,104.4,-97.2,1.7500015,2.66
a108x-97.2,108,-97.2,1.3799973,2.93
a111.6x-97.2,111.6,-97.2,0.9699997,3.2
a115.2x-97.2,115.2,-97.2,0.5200012,3.44
a118.8x-97.2,118.8,-97.2,0.0199997,3.67
a122.4x-97.2,122.4,-97.2,-0.5100006,3.87
a126x-97.2,126,-97.2,-1.0999985,4.03
