index,cx,cy,dx,dy,newX,newY
a-79.2x-79.2,-79.2,-79.2,-180,0,-97.4056702,-93.92855039
a-75.6x-79.2,-75.6,-79.2,-180,0,-94.8774185,-94.26006296
a-72x-79.2,-72,-79.2,-180,0,-91.8517303,-94.7396664
a-68.4x-79.2,-68.4,-79.2,-180,0,-88.3838043,-95.36265868
a-64.8x-79.2,-64.8,-79.2,-180,0,-84.3886795,-96.0750385
a-61.2x-79.2,-61.2,-79.2,-180,0,-80.0549622,-96.80414309
a-57.6x-79.2,-57.6,-79.2,-180,0,-75.4880295,-97.55698939
a-54x-79.2,-54,-79.2,-180,0,-70.6683044,-98.33446879
a-50.4x-79.2,-50.4,-79.2,-180,0,-65.5670776,-99.11142672
a-46.8x-79.2,-46.8,-79.2,-180,0,-60.1106567,-99.85632656
a-43.2x-79.2,-43.2,-79.2,-180,0,-54.3575363,-100.5531222
a-39.6x-79.2,-39.6,-79.2,-180,0,-48.6042747,-101.1381571
a-36x-79.2,-36,-79.2,-180,0,-43.2303619,-101.5555273
a-32.4x-79.2,-32.4,-79.2,-180,0,-38.3768578,-101.8604569
a-28.8x-79.2,-28.8,-79.2,-180,0,-33.9997177,-102.0980709
a-25.2x-79.2,-25.2,-79.2,-180,0,-29.9833527,-102.2912229
a-21.6x-79.2,-21.6,-79.2,-180,0,-25.8628139,-102.45872
a-18x-79.2,-18,-79.2,-180,0,-21.4490108,-102.6141001
a-14.4x-79.2,-14.4,-79.2,-180,0,-17.1191959,-102.7522155
a-10.8x-79.2,-10.8,-79.2,-180,0,-13.1573067,-102.8732434
a-7.2x-79.2,-7.2,-79.2,-180,0,-9.5302029,-102.9818597
a-3.6x-79.2,-3.6,-79.2,-180,0,-5.9494286,-103.0871347
a0x-79.2,0,-79.2,-180,0,-2.1208005,-103.198014
a3.6x-79.2,3.6,-79.2,-180,0,2.0230155,-103.3063109
a7.2x-79.2,7.2,-79.2,-180,0,6.3178496,-103.3970611
a10.8x-79.2,10.8,-79.2,-180,0,10.7537069,-103.459912
a14.4x-79.2,14.4,-79.2,-180,0,15.2971811,-103.4862505
a18x-79.2,18,-79.2,-180,0,19.9324112,-103.4653393
a21.6x-79.2,21.6,-79.2,-180,0,24.6641502,-103.3853198
a25.2x-79.2,25.2,-79.2,-180,0,29.4706097,-103.2478687
a28.8x-79.2,28.8,-79.2,-180,0,34.4249535,-103.035491
a32.4x-79.2,32.4,-79.2,-180,0,39.5107613,-102.7376804
a36x-79.2,36,-79.2,-180,0,44.6383018,-102.356291
a39.6x-79.2,39.6,-79.2,-180,0,49.5106125,-101.929069
a43.2x-79.2,43.2,-79.2,-180,0,53.8346252,-101.5102164
a46.8x-79.2,46.8,-79.2,-180,0,57.5070572,-101.1368574
a50.4x-79.2,50.4,-79.2,-180,0,60.7879448,-100.7970771
a54x-79.2,54,-79.2,-180,0,64.1989822,-100.4397142
a57.6x-79.2,57.6,-79.2,-180,0,67.6337738,-100.0752324
a61.2x-79.2,61.2,-79.2,-180,0,71.0746536,-99.7013614
a64.8x-79.2,64.8,-79.2,-180,0,74.7009811,-99.29059223
a68.4x-79.2,68.4,-79.2,-180,0,78.7609558,-98.79256643
a72x-79.2,72,-79.2,-180,0,83.3345413,-98.17041319
a75.6x-79.2,75.6,-79.2,-180,0,87.8088303,-97.48892854
a79.2x-79.2,79.2,-79.2,-180,0,91.5494003,-96.87154519
a82.8x-79.2,82.8,-79.2,-180,0,94.837677,-96.30509833
a86.4x-79.2,86.4,-79.2,-180,0,97.9930878,-95.78532541
a90x-79.2,90,-79.2,-180,0,101.1433868,-95.31683519
a93.6x-79.2,93.6,-79.2,-180,0,104.2902527,-94.84307021
a97.2x-79.2,97.2,-79.2,-180,0,107.3913803,-94.37077065
a100.8x-79.2,100.8,-79.2,-180,0,110.4175034,-93.90729018
a104.4x-79.2,104.4,-79.2,-180,0,113.3767242,-93.4531851
a108x-79.2,108,-79.2,-180,0,116.2502518,-93.01308081
a111.6x-79.2,111.6,-79.2,-180,0,119.0316467,-92.59237788
a115.2x-79.2,115.2,-79.2,-180,0,121.7218933,-92.1929284
a118.8x-79.2,118.8,-79.2,-180,0,124.3227005,-91.8151847
a122.4x-79.2,122.4,-79.2,-180,0,126.8442307,-91.45890696
a126x-79.2,126,-79.2,-180,0,129.2241821,-91.142652
a129.6x-79.2,129.6,-79.2,-180,0,131.5062103,-90.8536523
a133.2x-79.2,133.2,-79.2,-180,0,133.6716919,-90.59290326
a136.8x-79.2,136.8,-79.2,-180,0,135.6396484,-90.38291926
a140.4x-79.2,140.4,-79.2,-180,0,137.4155273,-90.22323731
a144x-79.2,144,-79.2,-180,0,138.9205933,-90.11182455
a147.6x-79.2,147.6,-79.2,-180,0,140.1508789,-90.03308473
a151.2x-79.2,151.2,-79.2,-180,0,141.3452606,-89.97940341
a154.8x-79.2,154.8,-79.2,-180,0,142.8041534,-89.93636528
a158.4x-79.2,158.4,-79.2,-180,0,144.490387,-89.95502962
a162x-79.2,162,-79.2,-180,0,146.6019745,-90.13124599
a165.6x-79.2,165.6,-79.2,-180,0,149.4864044,-90.49517811
a169.2x-79.2,169.2,-79.2,-180,0,153.3415222,-91.02185179
a172.8x-79.2,172.8,-79.2,-180,0,157.7831573,-91.51308657
a176.4x-79.2,176.4,-79.2,-180,0,162.23349,-91.75018503
a-180x-75.6,-180,-75.6,-180,0,-176.081192,-87.39510207
a-176.4x-75.6,-176.4,-75.6,-180,0,-172.6874542,-88.13217148
a-172.8x-75.6,-172.8,-75.6,-180,0,-169.2742767,-88.7298835
a-169.2x-75.6,-169.2,-75.6,-180,0,-165.7318115,-89.25390839
a-165.6x-75.6,-165.6,-75.6,-180,0,-162.0574188,-89.74866933
a-162x-75.6,-162,-75.6,-180,0,-158.3387604,-90.21090587
a-158.4x-75.6,-158.4,-75.6,-180,0,-154.6522522,-90.60678079
a-154.8x-75.6,-154.8,-75.6,-180,0,-151.1226501,-90.80496314
a-151.2x-75.6,-151.2,-75.6,-180,0,-147.8422546,-90.9183809
a-147.6x-75.6,-147.6,-75.6,-180,0,-145.1923676,-90.99077211
a-144x-75.6,-144,-75.6,-180,0,-142.867157,-91.04599405
a-140.4x-75.6,-140.4,-75.6,-180,0,-140.6804962,-91.09845817
a-136.8x-75.6,-136.8,-75.6,-180,0,-138.4699707,-91.15856126
a-133.2x-75.6,-133.2,-75.6,-180,0,-136.0743408,-91.24131773
a-129.6x-75.6,-129.6,-75.6,-180,0,-133.5741119,-91.33061303
a-126x-75.6,-126,-75.6,-180,0,-130.9590759,-91.42884062
a-122.4x-75.6,-122.4,-75.6,-180,0,-128.2324219,-91.53545483
a-118.8x-75.6,-118.8,-75.6,-180,0,-125.4075775,-91.64640619
a-115.2x-75.6,-115.2,-75.6,-180,0,-122.5326385,-91.75834002
a-111.6x-75.6,-111.6,-75.6,-180,0,-119.7261429,-91.86855043
a-108x-75.6,-108,-75.6,-180,0,-117.1246414,-91.9729424
a-104.4x-75.6,-104.4,-75.6,-180,0,-114.77565,-92.0864759
a-100.8x-75.6,-100.8,-75.6,-180,0,-112.412323,-92.21878422
a-97.2x-75.6,-97.2,-75.6,-180,0,-109.8436356,-92.38950471
a-93.6x-75.6,-93.6,-75.6,-180,0,-107.0711975,-92.60569152
a-90x-75.6,-90,-75.6,-180,0,-104.345787,-92.83160026
a-86.4x-75.6,-86.4,-75.6,-180,0,-101.8010559,-93.05280973
a-82.8x-75.6,-82.8,-75.6,-180,0,-99.4475784,-93.26149315
a-79.2x-75.6,-79.2,-75.6,-180,0,-97.2482071,-93.4893567
a-75.6x-75.6,-75.6,-75.6,-180,0,-94.7990875,-93.77677643
a-72x-75.6,-72,-75.6,-180,0,-91.8571548,-94.17435024
a-68.4x-75.6,-68.4,-75.6,-180,0,-88.4894333,-94.67022263
a-64.8x-75.6,-64.8,-75.6,-180,0,-84.6871414,-95.22275662
a-61.2x-75.6,-61.2,-75.6,-180,0,-80.593895,-95.81775596
a-57.6x-75.6,-57.6,-75.6,-180,0,-76.2427673,-96.5172004
a-54x-75.6,-54,-75.6,-180,0,-71.5567398,-97.33940712
a-50.4x-75.6,-50.4,-75.6,-180,0,-66.5355301,-98.18487818
a-46.8x-75.6,-46.8,-75.6,-180,0,-61.1677856,-98.98511795
a-43.2x-75.6,-43.2,-75.6,-180,0,-55.4771004,-99.71901486
a-39.6x-75.6,-39.6,-75.6,-180,0,-49.6613197,-100.3043406
a-36x-75.6,-36,-75.6,-180,0,-44.1406136,-100.6939724
a-32.4x-75.6,-32.4,-75.6,-180,0,-39.1739845,-100.9457813
a-28.8x-75.6,-28.8,-75.6,-180,0,-34.6452332,-101.279088
a-25.2x-75.6,-25.2,-75.6,-180,0,-30.4263973,-101.5647705
a-21.6x-75.6,-21.6,-75.6,-180,0,-26.1352406,-101.8222236
a-18x-75.6,-18,-75.6,-180,0,-21.6708622,-102.0717897
a-14.4x-75.6,-14.4,-75.6,-180,0,-17.3443718,-102.3016557
a-10.8x-75.6,-10.8,-75.6,-180,0,-13.3593855,-102.5038594
a-7.2x-75.6,-7.2,-75.6,-180,0,-9.6559944,-102.6753871
a-3.6x-75.6,-3.6,-75.6,-180,0,-5.9909329,-102.8219286
a0x-75.6,0,-75.6,-180,0,-2.1272523,-102.9567092
a3.6x-75.6,3.6,-75.6,-180,0,2.0121326,-103.0780516
a7.2x-75.6,7.2,-75.6,-180,0,6.3125148,-103.1781838
a10.8x-75.6,10.8,-75.6,-180,0,10.7540808,-103.2481017
a14.4x-75.6,14.4,-75.6,-180,0,15.3104019,-103.2787707
a18x-75.6,18,-75.6,-180,0,19.9677467,-103.2614648
a21.6x-75.6,21.6,-75.6,-180,0,24.725853,-103.1888401
a25.2x-75.6,25.2,-75.6,-180,0,29.581131,-103.0543176
a28.8x-75.6,28.8,-75.6,-180,0,34.6006775,-102.8441423
a32.4x-75.6,32.4,-75.6,-180,0,39.7755814,-102.549172
a36x-75.6,36,-75.6,-180,0,44.9685135,-102.1767104
a39.6x-75.6,39.6,-75.6,-180,0,49.8426628,-101.7687907
a43.2x-75.6,43.2,-75.6,-180,0,54.1022873,-101.377973
a46.8x-75.6,46.8,-75.6,-180,0,57.680027,-101.0323307
a50.4x-75.6,50.4,-75.6,-180,0,60.9074135,-100.7079074
a54x-75.6,54,-75.6,-180,0,64.2559204,-100.3602996
a57.6x-75.6,57.6,-75.6,-180,0,67.6520996,-99.99957916
a61.2x-75.6,61.2,-75.6,-180,0,71.0665207,-99.62421358
a64.8x-75.6,64.8,-75.6,-180,0,74.6816254,-99.20620686
a68.4x-75.6,68.4,-75.6,-180,0,78.7611694,-98.6946776
a72x-75.6,72,-75.6,-180,0,83.3952179,-98.05655698
a75.6x-75.6,75.6,-75.6,-180,0,87.9257813,-97.36967245
a79.2x-75.6,79.2,-75.6,-180,0,91.658638,-96.7627731
a82.8x-75.6,82.8,-75.6,-180,0,94.9334869,-96.20499441
a86.4x-75.6,86.4,-75.6,-180,0,98.0594406,-95.74573412
a90x-75.6,90,-75.6,-180,0,101.19104,-95.28012598
a93.6x-75.6,93.6,-75.6,-180,0,104.3298187,-94.80725286
a97.2x-75.6,97.2,-75.6,-180,0,107.4214096,-94.33579199
a100.8x-75.6,100.8,-75.6,-180,0,110.4494247,-93.87124701
a104.4x-75.6,104.4,-75.6,-180,0,113.4042969,-93.41693133
a108x-75.6,108,-75.6,-180,0,116.2778854,-92.97588502
a111.6x-75.6,111.6,-75.6,-180,0,119.058342,-92.55424362
a115.2x-75.6,115.2,-75.6,-180,0,121.7459793,-92.15408216
a118.8x-75.6,118.8,-75.6,-180,0,124.3469315,-91.77512902
a122.4x-75.6,122.4,-75.6,-180,0,126.8640137,-91.4180586
a126x-75.6,126,-75.6,-180,0,129.2437744,-91.10020475
a129.6x-75.6,129.6,-75.6,-180,0,131.5203705,-90.80988387
a133.2x-75.6,133.2,-75.6,-180,0,133.6808014,-90.55022139
a136.8x-75.6,136.8,-75.6,-180,0,135.6392822,-90.36720529
a140.4x-75.6,140.4,-75.6,-180,0,137.4109497,-90.21290118
a144x-75.6,144,-75.6,-180,0,138.9343109,-90.09743986
a147.6x-75.6,147.6,-75.6,-180,0,140.2280121,-90.01096641
a151.2x-75.6,151.2,-75.6,-180,0,141.5380249,-89.93996889
a154.8x-75.6,154.8,-75.6,-180,0,143.0500488,-89.8865489
a158.4x-75.6,158.4,-75.6,-180,0,144.6985474,-89.86660786
a162x-75.6,162,-75.6,-180,0,146.5981598,-89.93711873
a165.6x-75.6,165.6,-75.6,-180,0,149.2560425,-90.09479729
a169.2x-75.6,169.2,-75.6,-180,0,153.0767212,-90.30701207
a172.8x-75.6,172.8,-75.6,-180,0,157.7884521,-90.42609977
a176.4x-75.6,176.4,-75.6,-180,0,162.6107025,-90.27680303
a-180x-72,-180,-72,-180,0,-177.0529938,-84.02794097
a-176.4x-72,-176.4,-72,-180,0,-173.5443115,-84.84647234
a-172.8x-72,-172.8,-72,-180,0,-170.0391388,-85.5988853
a-169.2x-72,-169.2,-72,-180,0,-166.4717102,-86.32884784
a-165.6x-72,-165.6,-72,-180,0,-162.8187408,-87.08246203
a-162x-72,-162,-72,-180,0,-159.1270447,-87.8293314
a-158.4x-72,-158.4,-72,-180,0,-155.4780731,-88.50785582
a-154.8x-72,-154.8,-72,-180,0,-151.89328,-89.12584567
a-151.2x-72,-151.2,-72,-180,0,-148.5880432,-89.66906877
a-147.6x-72,-147.6,-72,-180,0,-145.7628479,-90.09461652
a-144x-72,-144,-72,-180,0,-143.2985687,-90.40556697
a-140.4x-72,-140.4,-72,-180,0,-141.0539703,-90.62413835
a-136.8x-72,-136.8,-72,-180,0,-138.7612762,-90.78487512
a-133.2x-72,-133.2,-72,-180,0,-136.3075104,-90.92842116
a-129.6x-72,-129.6,-72,-180,0,-133.7566833,-91.06332962
a-126x-72,-126,-72,-180,0,-131.1106567,-91.18639455
a-122.4x-72,-122.4,-72,-180,0,-128.363327,-91.3012137
a-118.8x-72,-118.8,-72,-180,0,-125.5316238,-91.41924913
a-115.2x-72,-115.2,-72,-180,0,-122.6489639,-91.53880431
a-111.6x-72,-111.6,-72,-180,0,-119.8123627,-91.65719793
a-108x-72,-108,-72,-180,0,-117.1509247,-91.76996498
a-104.4x-72,-104.4,-72,-180,0,-114.7761993,-91.88506472
a-100.8x-72,-100.8,-72,-180,0,-112.4139786,-92.01499632
a-97.2x-72,-97.2,-72,-180,0,-109.902565,-92.17675572
a-93.6x-72,-93.6,-72,-180,0,-107.1203918,-92.38414743
a-90x-72,-90,-72,-180,0,-104.3493423,-92.60251778
a-86.4x-72,-86.4,-72,-180,0,-101.731926,-92.81589744
a-82.8x-72,-82.8,-72,-180,0,-99.3052139,-93.01541962
a-79.2x-72,-79.2,-72,-180,0,-97.0930176,-93.19883942
a-75.6x-72,-75.6,-72,-180,0,-94.707283,-93.38669514
a-72x-72,-72,-72,-180,0,-91.8556671,-93.60793751
a-68.4x-72,-68.4,-72,-180,0,-88.5559998,-93.87863388
a-64.8x-72,-64.8,-72,-180,0,-84.8629608,-94.19486604
a-61.2x-72,-61.2,-72,-180,0,-80.9861298,-94.58673662
a-57.6x-72,-57.6,-72,-180,0,-76.9364853,-95.1220359
a-54x-72,-54,-72,-180,0,-72.5469971,-95.8540969
a-50.4x-72,-50.4,-72,-180,0,-67.7070923,-96.75202658
a-46.8x-72,-46.8,-72,-180,0,-62.4364014,-97.71793198
a-43.2x-72,-43.2,-72,-180,0,-56.8154678,-98.65868507
a-39.6x-72,-39.6,-72,-180,0,-50.9308929,-99.47903983
a-36x-72,-36,-72,-180,0,-45.2008057,-100.0256325
a-32.4x-72,-32.4,-72,-180,0,-40.0830574,-100.3432871
a-28.8x-72,-28.8,-72,-180,0,-35.4791527,-100.5756903
a-25.2x-72,-25.2,-72,-180,0,-31.1531582,-100.7789021
a-21.6x-72,-21.6,-72,-180,0,-26.7919178,-100.967832
a-18x-72,-18,-72,-180,0,-22.3233795,-101.1447939
a-14.4x-72,-14.4,-72,-180,0,-17.9805202,-101.4328435
a-10.8x-72,-10.8,-72,-180,0,-13.9052372,-101.7071367
a-7.2x-72,-7.2,-72,-180,0,-10.0469065,-101.9431664
a-3.6x-72,-3.6,-72,-180,0,-6.2234931,-102.1432373
a0x-72,0,-72,-180,0,-2.2600307,-102.3184667
a3.6x-72,3.6,-72,-180,0,1.920287,-102.4685554
a7.2x-72,7.2,-72,-180,0,6.2550864,-102.5915341
a10.8x-72,10.8,-72,-180,0,10.7287369,-102.6799257
a14.4x-72,14.4,-72,-180,0,15.3217726,-102.7260284
a18x-72,18,-72,-180,0,20.0232525,-102.7222724
a21.6x-72,21.6,-72,-180,0,24.8300819,-102.6614117
a25.2x-72,25.2,-72,-180,0,29.742054,-102.5359137
a28.8x-72,28.8,-72,-180,0,34.8000488,-102.3359504
a32.4x-72,32.4,-72,-180,0,39.9685326,-102.0601271
a36x-72,36,-72,-180,0,45.0834541,-101.7243435
a39.6x-72,39.6,-72,-180,0,49.8462563,-101.3702531
a43.2x-72,43.2,-72,-180,0,54.0375366,-101.0367927
a46.8x-72,46.8,-72,-180,0,57.6465187,-100.7315976
a50.4x-72,50.4,-72,-180,0,60.9752007,-100.422433
a54x-72,54,-72,-180,0,64.371254,-100.0800994
a57.6x-72,57.6,-72,-180,0,67.8210144,-99.7131399
a61.2x-72,61.2,-72,-180,0,71.3189697,-99.31711448
a64.8x-72,64.8,-72,-180,0,75.0056,-98.86878854
a68.4x-72,68.4,-72,-180,0,79.0741882,-98.33342819
a72x-72,72,-72,-180,0,83.5666122,-97.693758
a75.6x-72,75.6,-72,-180,0,87.9447784,-97.06182471
a79.2x-72,79.2,-72,-180,0,91.6479416,-96.55609995
a82.8x-72,82.8,-72,-180,0,94.9665527,-96.08665945
a86.4x-72,86.4,-72,-180,0,98.1455612,-95.62431163
a90x-72,90,-72,-180,0,101.3002548,-95.1554663
a93.6x-72,93.6,-72,-180,0,104.444397,-94.68057724
a97.2x-72,97.2,-72,-180,0,107.5317535,-94.20745654
a100.8x-72,100.8,-72,-180,0,110.5577087,-93.74036744
a104.4x-72,104.4,-72,-180,0,113.5080338,-93.28356915
a108x-72,108,-72,-180,0,116.3779678,-92.83966705
a111.6x-72,111.6,-72,-180,0,119.1558609,-92.41445596
a115.2x-72,115.2,-72,-180,0,121.837616,-92.01114701
a118.8x-72,118.8,-72,-180,0,124.4331512,-91.62865504
a122.4x-72,122.4,-72,-180,0,126.9427643,-91.2742278
a126x-72,126,-72,-180,0,129.3099976,-90.99724674
a129.6x-72,129.6,-72,-180,0,131.5744934,-90.7446651
a133.2x-72,133.2,-72,-180,0,133.7297668,-90.51503116
a136.8x-72,136.8,-72,-180,0,135.6987915,-90.32817994
a140.4x-72,140.4,-72,-180,0,137.5059052,-90.16793202
a144x-72,144,-72,-180,0,139.1233215,-90.03855762
a147.6x-72,147.6,-72,-180,0,140.538269,-89.93966949
a151.2x-72,151.2,-72,-180,0,141.9848938,-89.84087237
a154.8x-72,154.8,-72,-180,0,143.4443207,-89.77193311
a158.4x-72,158.4,-72,-180,0,145.0007019,-89.71243891
a162x-72,162,-72,-180,0,146.8961334,-89.68795922
a165.6x-72,165.6,-72,-180,0,149.740097,-89.63904262
a169.2x-72,169.2,-72,-180,0,153.7265015,-89.40084951
a172.8x-72,172.8,-72,-180,0,158.4292603,-88.92760279
a176.4x-72,176.4,-72,-180,0,163.3083496,-88.30607141
a-180x-68.4,-180,-68.4,-180,0,-177.9825134,-80.44075214
a-176.4x-68.4,-176.4,-68.4,-180,0,-174.4375153,-81.25161076
a-172.8x-68.4,-172.8,-68.4,-180,0,-170.9091797,-82.05044334
a-169.2x-68.4,-169.2,-68.4,-180,0,-167.3649597,-82.86205737
a-165.6x-68.4,-165.6,-68.4,-180,0,-163.7897186,-83.69968467
a-162x-68.4,-162,-68.4,-180,0,-160.1874237,-84.58376824
a-158.4x-68.4,-158.4,-68.4,-180,0,-156.5898285,-85.50944761
a-154.8x-68.4,-154.8,-68.4,-180,0,-153.0393829,-86.46309032
a-151.2x-68.4,-151.2,-68.4,-180,0,-149.7088165,-87.3947898
a-147.6x-68.4,-147.6,-68.4,-180,0,-146.7071228,-88.22150166
a-144x-68.4,-144,-68.4,-180,0,-144.0262604,-88.90305535
a-140.4x-68.4,-140.4,-68.4,-180,0,-141.5822144,-89.41804766
a-136.8x-68.4,-136.8,-68.4,-180,0,-139.1330109,-89.78374864
a-133.2x-68.4,-133.2,-68.4,-180,0,-136.6118774,-90.04394438
a-129.6x-68.4,-129.6,-68.4,-180,0,-134.0156097,-90.21570697
a-126x-68.4,-126,-68.4,-180,0,-131.3369751,-90.37730816
a-122.4x-68.4,-122.4,-68.4,-180,0,-128.5675812,-90.53598887
a-118.8x-68.4,-118.8,-68.4,-180,0,-125.7251282,-90.69480726
a-115.2x-68.4,-115.2,-68.4,-180,0,-122.8383636,-90.85667874
a-111.6x-68.4,-111.6,-68.4,-180,0,-119.9731674,-91.01927536
a-108x-68.4,-108,-68.4,-180,0,-117.2548599,-91.17486078
a-104.4x-68.4,-104.4,-68.4,-180,0,-114.8247986,-91.31457864
a-100.8x-68.4,-100.8,-68.4,-180,0,-112.437851,-91.44613036
a-97.2x-68.4,-97.2,-68.4,-180,0,-109.947403,-91.5871985
a-93.6x-68.4,-93.6,-68.4,-180,0,-107.1718369,-91.76306363
a-90x-68.4,-90,-68.4,-180,0,-104.3741684,-91.94889934
a-86.4x-68.4,-86.4,-68.4,-180,0,-101.7025375,-92.12038075
a-82.8x-68.4,-82.8,-68.4,-180,0,-99.1999283,-92.25766968
a-79.2x-68.4,-79.2,-68.4,-180,0,-96.8748093,-92.3305633
a-75.6x-68.4,-75.6,-68.4,-180,0,-94.4075317,-92.32529413
a-72x-68.4,-72,-68.4,-180,0,-91.5767441,-92.31059983
a-68.4x-68.4,-68.4,-68.4,-180,0,-88.3779602,-92.34881654
a-64.8x-68.4,-64.8,-68.4,-180,0,-84.825119,-92.46627779
a-61.2x-68.4,-61.2,-68.4,-180,0,-81.2391891,-92.71961567
a-57.6x-68.4,-57.6,-68.4,-180,0,-77.5737305,-93.16446556
a-54x-68.4,-54,-68.4,-180,0,-73.5827332,-93.87701248
a-50.4x-68.4,-50.4,-68.4,-180,0,-69.0102539,-94.86544198
a-46.8x-68.4,-46.8,-68.4,-180,0,-63.8743706,-96.01714181
a-43.2x-68.4,-43.2,-68.4,-180,0,-58.347847,-97.20793933
a-39.6x-68.4,-39.6,-68.4,-180,0,-52.5652313,-98.22682051
a-36x-68.4,-36,-68.4,-180,0,-46.7372742,-99.06998964
a-32.4x-68.4,-32.4,-68.4,-180,0,-41.2661819,-99.65842756
a-28.8x-68.4,-28.8,-68.4,-180,0,-36.3792496,-99.99201904
a-25.2x-68.4,-25.2,-68.4,-180,0,-31.9423447,-100.1927725
a-21.6x-68.4,-21.6,-68.4,-180,0,-27.6364384,-100.4261687
a-18x-68.4,-18,-68.4,-180,0,-23.195879,-100.6707204
a-14.4x-68.4,-14.4,-68.4,-180,0,-18.7580471,-100.8771477
a-10.8x-68.4,-10.8,-68.4,-180,0,-14.5458384,-101.0409598
a-7.2x-68.4,-7.2,-68.4,-180,0,-10.5642042,-101.1815771
a-3.6x-68.4,-3.6,-68.4,-180,0,-6.6279507,-101.3187641
a0x-68.4,0,-68.4,-180,0,-2.5636225,-101.4573484
a3.6x-68.4,3.6,-68.4,-180,0,1.6829045,-101.5857605
a7.2x-68.4,7.2,-68.4,-180,0,6.0793905,-101.695174
a10.8x-68.4,10.8,-68.4,-180,0,10.6132736,-101.7762725
a14.4x-68.4,14.4,-68.4,-180,0,15.267767,-101.8270828
a18x-68.4,18,-68.4,-180,0,20.0323143,-101.8451418
a21.6x-68.4,21.6,-68.4,-180,0,24.9015961,-101.8032939
a25.2x-68.4,25.2,-68.4,-180,0,29.8719025,-101.6919926
a28.8x-68.4,28.8,-68.4,-180,0,34.9516144,-101.5048991
a32.4x-68.4,32.4,-68.4,-180,0,40.0743484,-101.2487732
a36x-68.4,36,-68.4,-180,0,45.0712967,-100.9467189
a39.6x-68.4,39.6,-68.4,-180,0,49.7115631,-100.637376
a43.2x-68.4,43.2,-68.4,-180,0,53.8677597,-100.3467003
a46.8x-68.4,46.8,-68.4,-180,0,57.5770149,-100.0669588
a50.4x-68.4,50.4,-68.4,-180,0,61.0712624,-99.76425124
a54x-68.4,54,-68.4,-180,0,64.5821381,-99.42202854
a57.6x-68.4,57.6,-68.4,-180,0,68.1410294,-99.05122946
a61.2x-68.4,61.2,-68.4,-180,0,71.746666,-98.70700409
a64.8x-68.4,64.8,-68.4,-180,0,75.5124588,-98.32239156
a68.4x-68.4,68.4,-68.4,-180,0,79.5674591,-97.87138405
a72x-68.4,72,-68.4,-180,0,83.8954239,-97.3400963
a75.6x-68.4,75.6,-68.4,-180,0,88.072876,-96.79028507
a79.2x-68.4,79.2,-68.4,-180,0,91.729599,-96.28750181
a82.8x-68.4,82.8,-68.4,-180,0,95.1047821,-95.80932734
a86.4x-68.4,86.4,-68.4,-180,0,98.3511581,-95.33580977
a90x-68.4,90,-68.4,-180,0,101.546196,-94.85815409
a93.6x-68.4,93.6,-68.4,-180,0,104.7072678,-94.37637438
a97.2x-68.4,97.2,-68.4,-180,0,107.8021851,-93.89636104
a100.8x-68.4,100.8,-68.4,-180,0,110.8283234,-93.42214343
a104.4x-68.4,104.4,-68.4,-180,0,113.7748489,-92.95807615
a108x-68.4,108,-68.4,-180,0,116.6284103,-92.5624211
a111.6x-68.4,111.6,-68.4,-180,0,119.394577,-92.18677784
a115.2x-68.4,115.2,-68.4,-180,0,122.0561371,-91.83447446
a118.8x-68.4,118.8,-68.4,-180,0,124.6329041,-91.50207377
a122.4x-68.4,122.4,-68.4,-180,0,127.1267929,-91.18946398
a126x-68.4,126,-68.4,-180,0,129.4880219,-90.91035298
a129.6x-68.4,129.6,-68.4,-180,0,131.7488556,-90.6564271
a133.2x-68.4,133.2,-68.4,-180,0,133.9104004,-90.42400442
a136.8x-68.4,136.8,-68.4,-180,0,135.9117432,-90.22811919
a140.4x-68.4,140.4,-68.4,-180,0,137.772583,-90.05875383
a144x-68.4,144,-68.4,-180,0,139.5117493,-89.90827387
a147.6x-68.4,147.6,-68.4,-180,0,141.0118866,-89.79313827
a151.2x-68.4,151.2,-68.4,-180,0,142.5075684,-89.69355435
a154.8x-68.4,154.8,-68.4,-180,0,143.9125214,-89.62458102
a158.4x-68.4,158.4,-68.4,-180,0,145.5618286,-89.54591031
a162x-68.4,162,-68.4,-180,0,147.7803955,-89.36433001
a165.6x-68.4,165.6,-68.4,-180,0,150.8903351,-88.90780595
a169.2x-68.4,169.2,-68.4,-180,0,154.9901428,-88.09383101
a172.8x-68.4,172.8,-68.4,-180,0,159.6429443,-87.06877675
a176.4x-68.4,176.4,-68.4,-180,0,164.4794769,-85.97338669
a-180x-64.8,-180,-64.8,-180,0,-178.833252,-76.81918478
a-176.4x-64.8,-176.4,-64.8,-180,0,-175.2970581,-77.59499224
a-172.8x-64.8,-172.8,-64.8,-180,0,-171.7843323,-78.38365853
a-169.2x-64.8,-169.2,-64.8,-180,0,-168.2817383,-79.19349404
a-165.6x-64.8,-165.6,-64.8,-180,0,-164.77771,-80.0424586
a-162x-64.8,-162,-64.8,-180,0,-161.2709656,-80.94742765
a-158.4x-64.8,-158.4,-64.8,-180,0,-157.7755127,-81.92309029
a-154.8x-64.8,-154.8,-64.8,-180,0,-154.332901,-82.97513881
a-151.2x-64.8,-151.2,-64.8,-180,0,-151.0305786,-84.05854712
a-147.6x-64.8,-147.6,-64.8,-180,0,-147.9308014,-85.10621919
a-144x-64.8,-144,-64.8,-180,0,-145.0626526,-86.05029376
